"","symbol","date"
"567","GOOG",2018-04-11 14:35:00
"568","GOOG",2018-04-11 14:40:00
"569","GOOG",2018-04-11 14:45:00
"570","GOOG",2018-04-11 14:50:00
"571","GOOG",2018-04-11 14:55:00
"572","GOOG",2018-04-11 15:00:00
"573","GOOG",2018-04-11 15:05:00
"574","GOOG",2018-04-11 15:10:00
"575","GOOG",2018-04-11 15:15:00
"576","GOOG",2018-04-11 15:20:00
"577","GOOG",2018-04-11 15:25:00
"578","GOOG",2018-04-11 15:30:00
"579","GOOG",2018-04-11 15:35:00
"580","GOOG",2018-04-11 15:40:00
"581","GOOG",2018-04-11 15:45:00
"582","GOOG",2018-04-11 15:50:00
"583","GOOG",2018-04-11 15:55:00
"584","GOOG",2018-04-11 16:00:00
"585","GOOG",2018-04-11 16:05:00
"586","GOOG",2018-04-11 16:10:00
"587","GOOG",2018-04-11 16:15:00
"588","GOOG",2018-04-11 16:20:00
"589","GOOG",2018-04-11 16:25:00
"590","GOOG",2018-04-11 16:30:00
"591","GOOG",2018-04-11 16:35:00
"592","GOOG",2018-04-11 16:40:00
"593","GOOG",2018-04-11 16:45:00
"594","GOOG",2018-04-11 16:50:00
"595","GOOG",2018-04-11 16:55:00
"596","GOOG",2018-04-11 17:00:00
"597","GOOG",2018-04-11 17:05:00
"598","GOOG",2018-04-11 17:10:00
"599","GOOG",2018-04-11 17:15:00
"600","GOOG",2018-04-11 17:20:00
"601","GOOG",2018-04-11 17:25:00
"602","GOOG",2018-04-11 17:30:00
"603","GOOG",2018-04-11 17:35:00
"604","GOOG",2018-04-11 17:40:00
"605","GOOG",2018-04-11 17:45:00
"606","GOOG",2018-04-11 17:50:00
"607","GOOG",2018-04-11 17:55:00
"608","GOOG",2018-04-11 18:00:00
"609","GOOG",2018-04-11 18:05:00
"610","GOOG",2018-04-11 18:10:00
"611","GOOG",2018-04-11 18:15:00
"612","GOOG",2018-04-11 18:20:00
"613","GOOG",2018-04-11 18:25:00
"614","GOOG",2018-04-11 18:30:00
"615","GOOG",2018-04-11 18:35:00
"616","GOOG",2018-04-11 18:40:00
"617","GOOG",2018-04-11 18:45:00
"618","GOOG",2018-04-11 18:50:00
"619","GOOG",2018-04-11 18:55:00
"620","GOOG",2018-04-11 19:00:00
"621","GOOG",2018-04-11 19:05:00
"622","GOOG",2018-04-11 19:10:00
"623","GOOG",2018-04-11 19:15:00
"624","GOOG",2018-04-11 19:20:00
"625","GOOG",2018-04-11 19:25:00
"626","GOOG",2018-04-11 19:30:00
"627","GOOG",2018-04-11 19:35:00
"628","GOOG",2018-04-11 19:40:00
"629","GOOG",2018-04-11 19:45:00
"630","GOOG",2018-04-11 19:50:00
"631","GOOG",2018-04-11 19:55:00
"632","GOOG",2018-04-11 20:00:00
"633","GOOG",2018-04-12 13:30:00
"634","GOOG",2018-04-12 13:35:00
"635","GOOG",2018-04-12 13:40:00
"636","GOOG",2018-04-12 13:45:00
"637","GOOG",2018-04-12 13:50:00
"638","GOOG",2018-04-12 13:55:00
"639","GOOG",2018-04-12 14:00:00
"640","GOOG",2018-04-12 14:05:00
"641","GOOG",2018-04-12 14:10:00
"642","GOOG",2018-04-12 14:15:00
"643","GOOG",2018-04-12 14:20:00
"644","GOOG",2018-04-12 14:25:00
"645","GOOG",2018-04-12 14:30:00
"646","GOOG",2018-04-12 14:35:00
"647","GOOG",2018-04-12 14:40:00
"648","GOOG",2018-04-12 14:45:00
"649","GOOG",2018-04-12 14:50:00
"650","GOOG",2018-04-12 14:55:00
"651","GOOG",2018-04-12 15:00:00
"652","GOOG",2018-04-12 15:05:00
"653","GOOG",2018-04-12 15:10:00
"654","GOOG",2018-04-12 15:15:00
"655","GOOG",2018-04-12 15:20:00
"656","GOOG",2018-04-12 15:25:00
"657","GOOG",2018-04-12 15:30:00
"658","GOOG",2018-04-12 15:35:00
"659","GOOG",2018-04-12 15:40:00
"660","GOOG",2018-04-12 15:45:00
"661","GOOG",2018-04-12 15:50:00
"662","GOOG",2018-04-12 15:55:00
"663","GOOG",2018-04-12 16:00:00
"664","GOOG",2018-04-12 16:05:00
